customerid,bank_account_type,employment_status_clients,age,systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,good_bad_flag,loan_approval_min,early_payments,late_payments,payment_status_score,repayment_behaviour_score
8a858fa25c120898015c16abe1cb45f4,Savings,Permanent,51,301995617,3,2017-07-25 16:56:15,2017-07-25 15:56:08,10000.0,13000.0,30,Good,60.12,1,1,0.0,0.0
8a858f5e5cf45779015cf47ed8db1872,Savings,Permanent,34,302002546,2,2017-07-29 17:55:51,2017-07-29 16:55:44,10000.0,13000.0,30,Good,60.12,1,0,5.0,500.0
8a858e335d1dd902015d2c79c1c6425b,Savings,Permanent,42,301995216,2,2017-07-25 12:41:29,2017-07-25 11:41:20,10000.0,11500.0,15,Good,60.15,1,0,4.5,450.0
8a858ee75afc09f4015aff3cdad86a6f,Savings,unknown,49,301965436,4,2017-07-05 19:31:22,2017-07-05 18:31:12,10000.0,13000.0,30,Good,60.17,1,2,-5.0,-167.0
8a858fb15b34a708015b37eeb86e0008,Savings,Permanent,47,301974198,4,2017-07-12 09:11:51,2017-07-12 08:10:40,10000.0,13000.0,30,Bad,61.18,2,1,5.0,167.0
8a858fd75ba49873015ba4e0e0881d32,Savings,unknown,50,301987011,4,2017-07-20 08:40:19,2017-07-20 07:40:13,20000.0,24500.0,30,Good,60.1,3,0,15.0,500.0
8a858f1f58716185015877272a5b5d18,Savings,Permanent,38,301966298,9,2017-07-06 11:53:05,2017-07-06 10:52:49,20000.0,22000.0,30,Good,60.27,8,0,40.0,500.0
8a858fd85b685607015b75bab2977053,Savings,Permanent,43,301977765,4,2017-07-14 14:28:55,2017-07-14 13:28:50,20000.0,24500.0,30,Good,60.08,3,0,14.0,467.0
8a858f8e5d0dc74e015d0de015760ef2,Savings,Permanent,36,301984957,2,2017-07-19 05:42:48,2017-07-19 04:42:42,10000.0,13000.0,30,Bad,60.1,1,0,4.5,450.0
8a858ed159fabcd30159fb47c7062202,Savings,unknown,50,301960846,3,2017-07-03 11:10:58,2017-07-03 10:09:53,10000.0,13000.0,30,Bad,61.08,2,0,9.5,475.0
8a858f74584a54aa015862440ad90e4d,Savings,Permanent,49,301959951,10,2017-07-02 14:01:15,2017-07-02 13:00:08,30000.0,39000.0,60,Good,61.12,8,1,35.0,389.0
8a858f955a61ad4e015a669234707a25,Savings,Permanent,36,301995505,3,2017-07-25 15:47:34,2017-07-25 14:46:26,10000.0,11500.0,15,Good,61.13,1,1,0.0,0.0
8a858f25584470aa015852a3fee27b75,Savings,Permanent,33,301972722,2,2017-07-11 10:15:36,2017-07-11 09:15:30,10000.0,13000.0,30,Good,60.1,1,0,5.0,500.0
8a858ef258d4a48b0158dac227745fc0,Savings,Permanent,31,301995774,3,2017-07-25 18:39:04,2017-07-25 17:37:53,10000.0,11500.0,15,Good,61.18,1,1,0.0,0.0
8a858f465668e3d60156731df06205ef,Other,Permanent,34,301994632,10,2017-07-25 06:40:01,2017-07-25 05:39:54,20000.0,24500.0,30,Good,60.12,5,4,4.5,50.0
8a858e195b90e512015b99fbb1dc677a,Savings,Permanent,37,301998732,2,2017-07-27 12:51:28,2017-07-27 11:51:21,10000.0,13000.0,30,Good,60.12,1,0,5.0,500.0
8a858f2c5ca72bae015ca8b479831073,Savings,Permanent,34,301997975,2,2017-07-26 23:22:25,2017-07-26 22:22:18,10000.0,11500.0,15,Good,60.12,1,0,5.0,500.0
8a858e345bd96da8015bdf75f0096214,Savings,unknown,39,301998432,2,2017-07-27 09:54:06,2017-07-27 08:53:58,10000.0,13000.0,30,Bad,60.13,0,1,-5.0,-500.0
8a858fc959cbd1500159cf7081f02d60,Savings,Permanent,40,301973450,9,2017-07-11 17:24:39,2017-07-11 16:24:34,20000.0,24500.0,30,Good,60.08,6,2,18.5,231.0
8a858f5f5a3d03ab015a3ebc0fd0071d,Savings,Permanent,50,301999773,6,2017-07-28 02:34:39,2017-07-28 01:34:32,20000.0,24500.0,30,Good,60.12,4,1,15.0,300.0
8a858ff455a09f5a0155aaa450751528,Other,Student,32,301981252,12,2017-07-17 08:08:07,2017-07-17 07:08:00,50000.0,55000.0,60,Bad,60.12,9,2,31.0,282.0
8a858e495cef1ef1015cf07cc48170e6,Savings,Unemployed,41,302003508,2,2017-07-30 14:25:04,2017-07-30 13:24:56,10000.0,13000.0,30,Good,60.13,0,1,-5.0,-500.0
8a858f4c5bb597f6015bc01898fd0584,Savings,Permanent,41,301975157,2,2017-07-12 20:28:30,2017-07-12 19:28:23,10000.0,13000.0,30,Good,60.12,0,1,-5.0,-500.0
8a858f0f5bfd79d2015c08e9cd6269a1,Savings,Permanent,41,301982032,3,2017-07-17 14:37:08,2017-07-17 13:37:02,10000.0,11500.0,15,Good,60.1,2,0,10.0,500.0
8a858e1b59fa11590159fa2239010639,Savings,Permanent,33,301966044,7,2017-07-06 09:18:08,2017-07-06 08:18:03,30000.0,34500.0,30,Good,60.08,3,3,-0.5,-8.0
8a858e3e5b3ee747015b3ee854f7012f,Savings,Permanent,46,301976481,4,2017-07-13 18:07:17,2017-07-13 17:06:10,20000.0,22250.0,15,Good,61.12,3,0,15.0,500.0
8a858faf5c5ec14b015c5efb738127a6,Savings,unknown,44,301961092,2,2017-07-03 13:39:21,2017-07-03 12:39:17,10000.0,13000.0,30,Good,60.07,1,0,4.5,450.0
8a858ef7599330e0015993c3e1af2ecc,Savings,Permanent,46,301999779,7,2017-07-28 03:01:12,2017-07-28 02:00:07,20000.0,24500.0,30,Good,61.08,3,3,-1.5,-25.0
8a858ec55ca7919d015caa963ddc6e81,Savings,Permanent,46,301972206,2,2017-07-10 21:54:26,2017-07-10 20:54:19,10000.0,13000.0,30,Good,60.12,1,0,5.0,500.0
8a858fcd56b9f22c0156d01a97452dcb,Other,Permanent,32,301960904,10,2017-07-03 11:47:17,2017-07-03 10:47:11,15000.0,16500.0,30,Good,60.1,8,1,34.0,378.0
8a858f295c8d307f015c9e4f9b771eed,Savings,Permanent,43,301990621,2,2017-07-22 11:38:47,2017-07-22 10:38:33,10000.0,11500.0,15,Good,60.23,1,0,4.5,450.0
8a858ffa55ca72a50155e936d7ad5bf5,Current,Permanent,51,301966721,8,2017-07-06 15:59:23,2017-07-06 14:59:17,30000.0,34500.0,30,Good,60.1,7,0,34.0,486.00000000000006
8a858f4f5511dca2015516c435bf3d6a,Other,Permanent,41,301965781,12,2017-07-06 02:23:17,2017-07-06 01:23:10,50000.0,57500.0,90,Bad,60.12,8,3,24.5,223.0
8a858e0758715ccc0158716bbc9704d7,Savings,Permanent,36,302001216,13,2017-07-28 19:38:28,2017-07-28 18:38:21,50000.0,55000.0,60,Good,60.12,12,0,59.5,496.0
8a858ed75bc9016e015bcd6b0f6b5069,Savings,unknown,44,302000922,6,2017-07-28 16:29:28,2017-07-28 15:29:22,20000.0,24500.0,30,Good,60.1,4,1,15.0,300.0
8a858e69566ae5b8015684f4642c1f37,Other,Student,36,301997212,12,2017-07-26 15:29:16,2017-07-26 14:29:10,30000.0,34500.0,30,Good,60.1,9,2,33.0,300.0
8a858f1b5a601b5a015a609f5b984127,Savings,Student,35,301971188,5,2017-07-10 11:02:26,2017-07-10 10:02:18,30000.0,34500.0,30,Good,60.13,4,0,20.0,500.0
8a858ff257048b500157048be2250029,Other,Self-Employed,44,301982991,10,2017-07-18 04:04:57,2017-07-18 03:03:45,40000.0,44000.0,30,Good,61.2,9,0,43.5,483.0
8a858fa4552add9f01553ae253297cb7,Other,Permanent,36,301973266,8,2017-07-11 15:40:53,2017-07-11 14:39:41,30000.0,36000.0,60,Good,61.2,7,0,34.5,493.0
8a8588fd53c244bc0153c74fad72587f,Other,Self-Employed,53,301964345,9,2017-07-05 08:30:44,2017-07-05 07:30:38,30000.0,34500.0,30,Good,60.1,5,3,9.0,112.00000000000001
8a858e615c832be8015c86f0d1082a70,Savings,Permanent,53,301972249,2,2017-07-10 22:43:48,2017-07-10 21:43:43,10000.0,13000.0,30,Good,60.08,1,0,4.5,450.0
8a858f965bb63a25015bc22b915e62f1,Savings,Permanent,30,301985658,5,2017-07-19 13:19:31,2017-07-19 12:19:25,20000.0,22250.0,15,Good,60.1,4,0,19.0,475.0
8a858f225bfdb280015c0e31ce624cd8,Savings,Permanent,32,301977054,3,2017-07-14 08:33:05,2017-07-14 07:32:58,10000.0,13000.0,30,Good,60.12,1,1,0.0,0.0
8a858f615623747d015626ec13826718,Savings,Self-Employed,38,301971912,13,2017-07-10 17:50:38,2017-07-10 16:50:32,40000.0,44000.0,30,Good,60.1,11,1,46.5,388.0
8a85898a53d0af400153d7dc5cc22b9f,Savings,Permanent,33,301962779,10,2017-07-04 09:49:08,2017-07-04 08:49:01,20000.0,22000.0,30,Good,60.12,5,4,5.0,56.00000000000001
8a858fab5b9105dc015ba13ec2a57a0a,Savings,unknown,43,301978863,4,2017-07-15 09:31:24,2017-07-15 08:31:00,20000.0,24500.0,30,Good,60.4,3,0,13.5,450.0
8a858f305c8dd672015c9b7a60f96231,Savings,Permanent,52,301996458,3,2017-07-26 08:50:01,2017-07-26 07:49:53,10000.0,13000.0,30,Good,60.13,2,0,10.0,500.0
8a858e035693e02901569484c15f3bf1,Savings,Self-Employed,45,301967189,9,2017-07-06 22:11:49,2017-07-06 21:11:36,40000.0,44000.0,30,Good,60.22,8,0,39.5,494.00000000000006
8a858f9d5a8a79c5015a8baaaafb7213,Savings,Permanent,41,301971325,12,2017-07-10 12:25:42,2017-07-10 11:25:37,30000.0,34500.0,30,Bad,60.08,10,1,43.5,395.0
8a858e905ce98e8d015ce9cfdf3f2053,Savings,Permanent,36,301989657,2,2017-07-21 16:48:56,2017-07-21 15:48:49,10000.0,11500.0,15,Good,60.12,1,0,5.0,500.0
8a858e64586254230158665e299575fb,Savings,Permanent,31,301986775,14,2017-07-20 05:44:03,2017-07-20 04:43:58,40000.0,44000.0,30,Good,60.08,13,0,64.0,492.0
8a858f265c1c393e015c1e2abc1146aa,Savings,Permanent,37,301977043,4,2017-07-14 08:25:30,2017-07-14 07:25:21,10000.0,11500.0,15,Good,60.15,2,1,4.5,150.0
8a858fed5cabd3a0015cabd44ace0079,Savings,Permanent,39,301980397,2,2017-07-16 14:28:56,2017-07-16 13:28:51,10000.0,13000.0,30,Bad,60.08,1,0,5.0,500.0
8a858fab5cd5e1a7015cd624bb8b1f08,Savings,Permanent,51,301993045,2,2017-07-24 10:28:36,2017-07-24 09:28:29,10000.0,13000.0,30,Good,60.12,1,0,4.5,450.0
8a858e7b55deef140155e587fc3b63ba,Other,Permanent,46,301966425,7,2017-07-06 13:11:24,2017-07-06 12:11:20,30000.0,34500.0,30,Good,60.07,6,0,30.0,500.0
8a858eda5c8863ff015c889d784b197f,Savings,Permanent,48,301958485,2,2017-07-01 01:35:26,2017-07-01 00:35:20,10000.0,13000.0,30,Good,60.1,1,0,5.0,500.0
8a858fe8555f401f01555f4a125f01ac,Savings,Permanent,31,301997104,13,2017-07-26 14:36:11,2017-07-26 13:36:04,50000.0,57500.0,90,Good,60.12,9,3,29.5,246.0
8a858e985ccb51e8015ccb62ac37072a,Savings,Permanent,47,302000634,3,2017-07-28 13:55:58,2017-07-28 12:55:52,10000.0,11500.0,15,Good,60.1,2,0,10.0,500.0
8a858ffd5c8d343d015c98e84c9c2a13,Savings,unknown,49,301993778,2,2017-07-24 16:36:45,2017-07-24 15:36:35,10000.0,11500.0,15,Good,60.17,1,0,4.5,450.0
8a858eba5c884d2a015c96f9eed0608d,Savings,Permanent,46,301991671,2,2017-07-23 10:11:01,2017-07-23 09:10:45,10000.0,11500.0,15,Good,60.27,1,0,5.0,500.0
8a858f0b5b439ebb015b43cf463d3e39,Savings,unknown,37,301968080,12,2017-07-07 14:36:56,2017-07-07 13:36:44,30000.0,34500.0,30,Good,60.2,11,0,55.0,500.0
8a858e245c214660015c2a00339953d3,Savings,unknown,40,301993456,2,2017-07-24 14:05:34,2017-07-24 13:05:27,10000.0,13000.0,30,Good,60.12,1,0,5.0,500.0
8a858fa257d8223c0157d8a5a7197d2b,Other,Permanent,38,301990786,9,2017-07-22 13:52:38,2017-07-22 12:52:31,30000.0,34500.0,30,Good,60.12,6,2,19.5,244.0
8a8588235375c27f01537601102f108c,Other,Permanent,51,301982363,3,2017-07-17 17:17:59,2017-07-17 16:16:46,20000.0,22250.0,15,Bad,61.22,0,2,-10.0,-500.0
8a858f98560bbe11015611ef84820b47,Savings,Self-Employed,44,302000099,6,2017-07-28 09:10:05,2017-07-28 08:09:58,10000.0,12250.0,30,Good,60.12,5,0,24.5,490.00000000000006
8a858f555cc65d60015cc8c9b8a84631,Savings,Permanent,46,301986939,2,2017-07-20 08:04:12,2017-07-20 07:04:06,10000.0,13000.0,30,Good,60.1,1,0,5.0,500.0
8a858ff45be92ea2015bebd3d5dc7770,Savings,Permanent,39,301958845,2,2017-07-01 11:52:15,2017-07-01 10:52:09,10000.0,13000.0,30,Good,60.1,0,1,-5.0,-500.0
8a8589b7535abdb201535beac38a2006,Other,Permanent,56,301961202,15,2017-07-03 14:59:33,2017-07-03 13:59:24,30000.0,34500.0,30,Good,60.15,8,6,9.0,64.0
8a858f595ccb6f86015cced9f57a03d6,Savings,Permanent,42,301998238,2,2017-07-27 07:53:29,2017-07-27 06:53:23,10000.0,13000.0,30,Good,60.1,1,0,5.0,500.0
8a858f585a6a60cc015a6a8d08ab1e9e,Savings,Permanent,44,301961034,7,2017-07-03 13:07:00,2017-07-03 12:06:56,30000.0,34500.0,30,Good,60.07,6,0,29.5,492.0
8a858eab5cf9c4c8015d0c94428b2976,Savings,unknown,38,301998410,2,2017-07-27 09:39:10,2017-07-27 08:39:03,10000.0,11500.0,15,Good,60.12,1,0,5.0,500.0
8a858fa45bd95e9a015be40e410c1ad4,Savings,Permanent,43,301971619,3,2017-07-10 15:06:28,2017-07-10 14:06:21,10000.0,13000.0,30,Good,60.12,2,0,10.0,500.0
8a858fa05cf48427015cf87f3c491e8b,Savings,Permanent,37,301996865,2,2017-07-26 12:30:21,2017-07-26 11:30:14,10000.0,11500.0,15,Good,60.12,1,0,4.5,450.0
8a858ff35acdd593015acf094819393e,Savings,Permanent,42,301980080,5,2017-07-16 09:25:33,2017-07-16 08:25:25,10000.0,13000.0,30,Good,60.13,2,2,0.0,0.0
8a858f1955b1c4df0155bc7e4d2773e1,Savings,Permanent,43,301959285,7,2017-07-01 18:33:13,2017-07-01 17:33:07,20000.0,24500.0,30,Good,60.1,6,0,29.5,492.0
8a858eac5ad81473015ad8f0682934f3,Savings,unknown,32,301996697,5,2017-07-26 10:58:35,2017-07-26 09:58:28,10000.0,13000.0,30,Good,60.12,2,2,-0.5,-12.0
8a858f6f5b3f095b015b420385286ad0,Savings,unknown,49,301972550,4,2017-07-11 08:21:43,2017-07-11 07:20:33,10000.0,13000.0,30,Bad,61.17,1,2,-5.0,-167.0
8a858fe7568ed7420156920bff565cc7,Savings,Unemployed,45,301976025,2,2017-07-13 13:07:40,2017-07-13 12:07:32,10000.0,13000.0,30,Good,60.13,1,0,5.0,500.0
8a858fb959976ce001599c31ae157981,Savings,Permanent,38,302000638,7,2017-07-28 13:58:28,2017-07-28 12:57:22,30000.0,39000.0,60,Bad,61.1,6,0,28.0,467.0
8a858ee25b34d796015b3562b4bb4ad4,Savings,Permanent,33,301999023,5,2017-07-27 16:01:06,2017-07-27 14:59:55,30000.0,39000.0,60,Good,61.18,4,0,19.5,488.0
8a858f785cea234f015cea434e0a09e6,Savings,Permanent,39,301974590,2,2017-07-12 13:21:08,2017-07-12 12:21:02,10000.0,13000.0,30,Good,60.1,1,0,4.5,450.0
8a858966538deb190153a7e5cb937e06,Other,Permanent,41,301962993,6,2017-07-04 11:51:38,2017-07-04 10:51:33,40000.0,48000.0,60,Good,60.08,4,1,14.0,280.0
8a858e365c16bcef015c16d0f1a50a32,Savings,Permanent,44,301985723,3,2017-07-19 13:47:13,2017-07-19 12:47:06,10000.0,13000.0,30,Good,60.12,2,0,9.5,475.0
8a858eef5554890501556a2471a71e26,Other,Permanent,39,301969511,7,2017-07-08 17:27:11,2017-07-08 16:27:06,10000.0,13000.0,30,Bad,60.08,2,4,-10.0,-167.0
8a858ee05a6b7d75015a704d99b22ed7,Savings,Permanent,36,301999288,7,2017-07-27 18:20:22,2017-07-27 17:20:16,30000.0,39000.0,60,Good,60.1,6,0,29.5,492.0
8a858f6e5cb16eb9015cba9514502da3,Savings,Permanent,39,301971182,2,2017-07-10 11:00:00,2017-07-10 09:59:53,10000.0,13000.0,30,Good,60.12,1,0,5.0,500.0
8a858f955775750801577ba5e370562e,Other,Permanent,47,301968199,9,2017-07-07 16:00:39,2017-07-07 15:00:33,30000.0,39000.0,60,Good,60.1,7,1,29.5,369.0
8a858f975c4582c4015c4a3c945e2599,Savings,unknown,38,301986365,4,2017-07-19 19:47:42,2017-07-19 18:47:36,20000.0,24500.0,30,Good,60.1,3,0,15.0,500.0
8a8589a453bc422d0153c993db2604b6,Savings,Permanent,38,301980988,11,2017-07-16 22:59:56,2017-07-16 21:59:49,40000.0,44000.0,30,Bad,60.12,9,1,39.0,390.0
8a858f5856373f8801563b682f941356,Other,Self-Employed,38,301971395,9,2017-07-10 12:52:40,2017-07-10 11:52:35,20000.0,22250.0,15,Good,60.08,6,2,19.5,244.0
8a858fbb5bf26814015bf27f571811dd,Savings,Permanent,45,301974398,3,2017-07-12 11:18:34,2017-07-12 10:18:28,10000.0,11500.0,15,Bad,60.1,2,0,9.5,475.0
8a858f60560bc43d015612f6e11767d6,Other,Self-Employed,51,301981772,12,2017-07-17 12:27:51,2017-07-17 11:27:44,20000.0,22000.0,30,Good,60.12,5,6,-6.5,-59.0
8a858f9b5a42e52f015a45ea99c56a99,Savings,Student,33,301993279,5,2017-07-24 12:25:37,2017-07-24 11:25:32,10000.0,13000.0,30,Bad,60.08,3,1,8.5,212.0
8a858fa459e0a1340159e1f07d045910,Savings,Permanent,39,301996333,8,2017-07-26 07:34:26,2017-07-26 06:34:18,30000.0,34500.0,30,Good,60.13,5,2,14.5,206.99999999999997
8a858f6057e2dba50157edb735e75aaf,Other,Permanent,38,301992527,5,2017-07-23 22:09:47,2017-07-23 21:09:36,10000.0,13000.0,30,Good,60.18,0,4,-20.0,-500.0
8a858ff85bd93919015be27b9f421e8b,Savings,unknown,43,301966611,9,2017-07-06 15:11:25,2017-07-06 14:11:18,30000.0,34500.0,30,Good,60.12,8,0,40.0,500.0
8a858f365c83961c015c87a053cb5b39,Savings,Permanent,54,301966656,2,2017-07-06 15:33:37,2017-07-06 14:33:32,10000.0,13000.0,30,Good,60.08,1,0,5.0,500.0
8a858fdb5b8094e2015b80ac5cd70f9f,Savings,Permanent,35,301968444,4,2017-07-07 19:15:16,2017-07-07 18:15:09,20000.0,24500.0,30,Good,60.12,3,0,14.0,467.0
8a858e6f5668e01701568175112b2522,Savings,Unemployed,39,301986351,6,2017-07-19 19:34:55,2017-07-19 18:34:49,10000.0,11125.0,15,Good,60.1,2,3,-5.5,-110.00000000000001
8a858e1e54e2aa5a0154e7e0494068e1,Savings,Self-Employed,38,301994522,6,2017-07-25 02:14:39,2017-07-25 01:14:33,10000.0,13000.0,30,Good,60.1,2,3,-5.0,-100.0
8a858ec75bfd77c4015bff1610173ed1,Savings,unknown,46,301990553,2,2017-07-22 10:48:25,2017-07-22 09:48:06,10000.0,13000.0,30,Bad,60.32,0,1,-5.0,-500.0
8a858e505baa530d015baa644c9b0d58,Savings,Permanent,38,301990698,2,2017-07-22 12:39:07,2017-07-22 11:38:56,10000.0,11500.0,15,Good,60.18,1,0,5.0,500.0
8a858fa3552ae1120155398656a154c3,Other,Self-Employed,46,301967051,14,2017-07-06 20:07:23,2017-07-06 19:07:17,40000.0,44000.0,30,Good,60.1,12,1,55.0,423.00000000000006
8a858e165b90faf9015b9ed99b3e0c2d,Savings,Permanent,51,301974119,4,2017-07-12 08:12:12,2017-07-12 07:12:05,10000.0,13000.0,30,Bad,60.12,1,2,-5.0,-167.0
8a858f355ac88945015aca084ee050c2,Savings,unknown,37,301973607,6,2017-07-11 19:16:56,2017-07-11 18:15:50,30000.0,39000.0,60,Good,61.1,5,0,25.0,500.0
8a858f3a58b5b0fe0158b6ca51f756ce,Savings,Student,33,301978202,2,2017-07-14 19:02:27,2017-07-14 18:01:14,10000.0,13000.0,30,Bad,61.22,0,1,-5.0,-500.0
8a858f475c11bc72015c131399ff0768,Savings,Permanent,38,301979219,3,2017-07-15 14:22:12,2017-07-15 13:22:04,10000.0,13000.0,30,Bad,60.13,1,1,0.0,0.0
8a858f335cd0c78e015cd10d78b316c0,Savings,unknown,38,302001810,2,2017-07-29 08:41:36,2017-07-29 07:41:29,10000.0,11500.0,15,Good,60.12,1,0,4.5,450.0
8a858ee758b4c54a0158cafdc6c6740f,Savings,Permanent,43,301960981,7,2017-07-03 12:33:09,2017-07-03 11:32:01,30000.0,39000.0,60,Good,61.13,6,0,30.0,500.0
8a8588f35451808f015475d4e4432f4f,Savings,Permanent,36,301966649,6,2017-07-06 15:30:46,2017-07-06 14:30:40,20000.0,24500.0,30,Good,60.1,3,2,4.0,80.0
8a858e215c7de5f2015c81ce4f5e4902,Savings,unknown,43,301975804,2,2017-07-13 10:39:06,2017-07-13 09:38:58,10000.0,13000.0,30,Good,60.13,1,0,4.5,450.0
8a858e6a5cc6b1aa015cc922395235a0,Savings,Permanent,36,301983904,2,2017-07-18 13:54:48,2017-07-18 12:54:41,10000.0,13000.0,30,Bad,60.12,0,1,-5.0,-500.0
8a85886f543912e301544f65621c2e9f,Savings,Permanent,35,301964049,7,2017-07-04 23:10:27,2017-07-04 22:10:22,20000.0,24500.0,30,Good,60.08,5,1,20.0,333.0
8a858e495d1e235c015d2218c8ef60b2,Savings,Permanent,36,301988133,2,2017-07-20 18:47:37,2017-07-20 17:47:30,10000.0,11500.0,15,Good,60.12,1,0,5.0,500.0
8a858ec25a4d1d16015a4d40078b0a73,Savings,Permanent,30,301959215,5,2017-07-01 17:31:42,2017-07-01 16:31:33,20000.0,24500.0,30,Bad,60.15,3,1,10.0,250.0
8a858899538ddb8e01539483a5c32d6a,Other,Permanent,47,301997633,17,2017-07-26 19:41:59,2017-07-26 18:40:45,50000.0,52500.0,30,Good,61.23,15,0,74.5,466.0
8a858ee45b39aa80015b3b1a1d600f18,Savings,Permanent,41,301981110,6,2017-07-17 04:59:56,2017-07-17 03:58:46,20000.0,22250.0,15,Good,61.17,4,1,14.5,290.0
8a858f955cc6631f015cc9eb86fe4679,Savings,Permanent,36,302001105,2,2017-07-28 18:12:34,2017-07-28 17:12:26,10000.0,11500.0,15,Good,60.13,1,0,5.0,500.0
8a858fc55bf27347015bf2a538491b80,Savings,Permanent,44,301983681,3,2017-07-18 12:06:27,2017-07-18 11:06:20,10000.0,13000.0,30,Good,60.12,0,2,-10.0,-500.0
8a858fe756939bbb0156993f3dda2d08,Other,Permanent,47,301989739,10,2017-07-21 17:37:48,2017-07-21 16:37:32,30000.0,33000.0,30,Good,60.27,9,0,44.0,488.99999999999994
8a858e5b5ca767e1015cabb669de1afd,Savings,Permanent,43,301976434,2,2017-07-13 17:35:07,2017-07-13 16:35:00,10000.0,13000.0,30,Good,60.12,1,0,5.0,500.0
8a858eee58c2b6220158c4d7791c1a49,Savings,Permanent,57,301973336,7,2017-07-11 16:20:44,2017-07-11 15:20:39,30000.0,34500.0,30,Good,60.08,6,0,27.0,450.0
8a858f5b5bee1b11015beeff2cfe4d3a,Savings,Permanent,43,301974621,3,2017-07-12 13:41:41,2017-07-12 12:41:32,10000.0,13000.0,30,Good,60.15,2,0,9.0,450.0
8a858e0a5668e69c01567fd20d2f6854,Other,Permanent,44,301970159,15,2017-07-09 12:36:02,2017-07-09 11:35:47,50000.0,57500.0,90,Good,60.25,14,0,70.0,500.0
8a858f055d0e3d8c015d11d2a91e4d09,Savings,Permanent,35,301989157,2,2017-07-21 11:55:01,2017-07-21 10:54:49,10000.0,11500.0,15,Good,60.2,1,0,5.0,500.0
8a858e495bf8527e015bf8e8db823e98,Savings,Permanent,42,301979923,3,2017-07-16 04:38:59,2017-07-16 03:38:51,20000.0,24500.0,30,Good,60.13,2,0,10.0,500.0
8a858e185b4923b4015b536354895cae,Savings,Permanent,40,301996010,7,2017-07-25 21:50:37,2017-07-25 20:49:24,30000.0,39000.0,60,Good,61.22,6,0,30.0,500.0
8a858faf5679a83801567ddf6bda6af7,Savings,Permanent,47,301999402,6,2017-07-27 19:47:12,2017-07-27 18:46:02,20000.0,24500.0,30,Good,61.17,4,0,20.0,400.0
8a858fe55b013a0b015b046604a1542a,Savings,Permanent,40,301961066,4,2017-07-03 13:26:51,2017-07-03 12:26:46,15000.0,16687.5,15,Good,60.08,3,0,15.0,500.0
8a858e935b496584015b499133091139,Savings,Permanent,37,301999754,3,2017-07-28 01:32:45,2017-07-28 00:31:35,10000.0,13000.0,30,Good,61.17,2,0,9.5,475.0
8a858e5a5a0477db015a100e94100351,Savings,Permanent,32,301986620,3,2017-07-19 23:32:09,2017-07-19 22:31:54,10000.0,13000.0,30,Bad,60.25,1,1,0.0,0.0
8a858fb557330de1015750e05ade4eb8,Savings,Permanent,35,301977417,4,2017-07-14 11:37:32,2017-07-14 10:36:21,10000.0,13000.0,30,Good,61.18,2,1,4.5,150.0
8a858e85598cd81601598fc650e251e3,Savings,Permanent,38,301973944,8,2017-07-12 01:43:20,2017-07-12 00:43:13,30000.0,39000.0,60,Good,60.12,7,0,35.0,500.0
8a858fd85507735701550d603b101f21,Savings,Self-Employed,37,301973012,6,2017-07-11 13:15:51,2017-07-11 12:15:45,10000.0,13000.0,30,Bad,60.1,1,4,-15.5,-310.0
8a858f865ceebc32015ceec592880a08,Savings,unknown,55,301986453,2,2017-07-19 21:06:22,2017-07-19 20:06:08,10000.0,13000.0,30,Good,60.23,1,0,4.5,450.0
8a858fbd59978ae4015998515de038de,Savings,Permanent,45,301967529,5,2017-07-07 08:40:15,2017-07-07 07:40:10,20000.0,24500.0,30,Good,60.08,2,2,-0.5,-12.0
8a858f445a4c929e015a4ca09cf50f44,Savings,Permanent,44,301997122,8,2017-07-26 14:46:31,2017-07-26 13:46:23,30000.0,39000.0,60,Bad,60.13,7,0,35.0,500.0
8a858f0056b7cf8e0156b9bfbb2066fd,Other,Permanent,48,301983113,8,2017-07-18 07:12:06,2017-07-18 06:12:00,30000.0,34500.0,30,Good,60.1,7,0,34.5,493.0
8a858ed4584472cf01584510df1d30d8,Other,Permanent,38,301978235,11,2017-07-14 19:23:24,2017-07-14 18:23:17,15000.0,17250.0,30,Good,60.12,9,1,39.0,390.0
8a8588fd53c244bc0153c7b2842d093b,Other,Permanent,34,302001860,17,2017-07-29 09:17:34,2017-07-29 08:17:27,35000.0,38500.0,30,Good,60.12,7,9,-10.5,-66.0
8a858f0656b7820c0156c59a540644cd,Other,Self-Employed,55,301994060,10,2017-07-24 19:07:24,2017-07-24 18:07:18,40000.0,48000.0,60,Good,60.1,8,1,33.5,372.0
8a858f585a6bfa1d015a6f8b2d582fb9,Savings,Permanent,38,301986336,6,2017-07-19 19:25:08,2017-07-19 18:24:57,10000.0,13000.0,30,Bad,60.18,2,3,-5.5,-110.00000000000001
8a858f7b5ca7abe3015cab4166a26278,Savings,Permanent,45,301972750,2,2017-07-11 10:34:57,2017-07-11 09:34:52,10000.0,13000.0,30,Good,60.08,1,0,5.0,500.0
8a858eac5ad81473015ad8d9a28031cf,Savings,Permanent,50,301999871,6,2017-07-28 06:35:32,2017-07-28 05:34:27,20000.0,24500.0,30,Good,61.08,5,0,25.0,500.0
8a858e6c5c88d145015c9caa6c0f328c,Savings,Permanent,38,301978686,2,2017-07-15 07:05:58,2017-07-15 06:05:50,10000.0,13000.0,30,Good,60.13,1,0,5.0,500.0
